patent_number
5898544
5898762
5899969
5901498
5902987
5902988
5903872
5905321
5905442
5906017
5906205
5907672
5909848
5910988
5912452
5912547
5912976
5913190
5913191
5913774
5913855
5913865
5914708
5914997
5915274
5915379
5915380
5915865
5915981
5917140
5917844
5917893
5918154
5918330
5918711
5918989
5919006
5919284
5919425
5919535
5919625
5919766
5920389
5920444
5921131
5921931
5921952
5921971
5922018
5923129
5923517
5924022
5924187
5924658
5924664
5925074
5925545
5926522
5926531
5926878
5927233
5927784
5928229
5929344
5929548
5929901
5930121
5930241
5930327
5930852
5931824
5932935
5933293
5935072
5935123
5935139
5935305
5938615
5938624
5938675
5938676
5938689
5938690
5939262
5940186
5940251
5940910
5941891
5943191
5943421
5943749
5944494
5945013
5945341
5947387
5947525
5947772
5947976
5948622
5948899
5949018
5949941
5951177
5951539
5951583
5951741
5952491
5952556
5952607
5953368
5954235
5954627
5954686
5955261
5955448
5955816
5956431
5956474
5956674
5956989
5957237
5957627
5957901
5957952
5959807
5959867
5962837
5963301
5964254
5964414
5964768
5965443
5967166
5967663
5967771
5967853
5968017
5969265
5969295
5969328
5969457
5969502
5970077
5970152
5970174
5970471
5971912
5972009
5973232
5974120
5974146
5974380
5975114
5975919
5976122
5976362
5976836
5976889
5977746
5978198
5978389
5978762
5979230
5979246
5979768
5979812
5980164
5980491
5980517
5980799
5981826
5981906
5982103
5982584
5982610
5982937
5983371
5984878
5984907
5985594
5986558
5986693
5987192
5987671
5987882
5987998
5987999
5988920
5989835
5990383
5991122
5991949
5992750
5992752
5993393
5993856
5994329
5994794
5995019
5995724
5995855
5995858
5996149
5996225
5997358
5997498
5997683
5997811
5997831
5999723
6000076
6001656
6002325
6002795
6003011
6003775
6003848
6004062
6004092
6004124
6004297
6004524
6004745
6005486
6005750
6006329
6006516
6006584
6007006
6007204
6007522
6008035
6008038
6008446
6008598
6008736
6008813
6009564
6009588
6010450
6010510
6010529
6011999
6012640
6013657
6013665
6014308
6014661
6014670
6015088
6015407
6015714
6015781
6015801
6016038
6016152
6016258
6016295
6016449
6016501
6016960
6017359
6018227
6018597
6018995
6019470
6019481
6019778
6019877
6020141
6020358
6021347
6021352
6021533
6022249
6022340
6023021
6023574
6023580
6023628
6023683
6024089
6024289
6024693
6024696
6024823
6025538
6025670
6025922
6026850
6027477
6027511
6027520
6028222
6028522
6029090
6029142
6029178
6029495
6029538
6029718
6029859
6030162
6030368
6030436
6030635
6030827
6031000
6031750
6031883
6032072
6032137
6032158
6032672
6032831
6034148
6034379
6034873
6035103
6035307
6036641
6036718
6036919
6036920
6037545
6037869
6038685
6039258
6039467
6039715
6039850
6041200
6041487
6041800
6041815
6041876
6041979
6042279
6042414
6042553
6042666
6042795
6043590
6043839
6044062
6044374
6044542
6044644
6045161
6045501
6046883
6046888
6046893
6047424
6047451
6047744
6047859
6049622
6049794
6049958
6050266
6050573
6050992
6051016
6051164
6051560
6051810
6052180
6052531
6053764
6053845
6053929
6054098
6055088
6055516
6058000
6058004
6058641
6058930
6059202
6059458
6059738
6059798
6060443
6060461
6061140
6061155
6062130
6062848
6063095
6063597
6064008
6064750
6064763
6064927
6065041
6065837
6066776
6067410
6068418
6068423
6068627
6070604
6070767
6071280
6071391
6073289
6073290
6073857
6074134
6074421
6074459
6076733
6077356
6077434
6077668
6077698
6078897
6078974
6080109
6080426
6083231
6085163
6085994
6086012
6086428
6086660
6086827
6087658
6089027
6089103
6089713
6089777
6090123
6090591
6091227
6091406
6091800
6092086
6092898
6092914
6093048
6093152
6093354
6093378
6094007
6095422
6095683
6096009
6096053
6096309
6096880
6096974
6097741
6098798
6098842
6099189
6099494
6099511
6099619
6099951
6100038
6100061
6101816
6102238
6102295
6102394
6102497
6102884
6103197
6104029
6104483
6105211
6106457
6106476
6106513
6106778
6107037
6107628
6108810
6108840
6109406
6109518
6109528
6109554
6109572
6109680
6109683
6109979
6110314
6110362
6110678
6110862
6111216
6111250
6111520
6112107
6112598
6112665
6113265
6113626
6116707
6116964
6116985
6118260
6118423
6119148
6119291
6119939
6120262
6120497
6120676
6121878
6122160
6122329
6122407
6123673
6123737
6123837
6124591
6124800
6124895
6125629
6125846
6126223
6126348
6127155
6127678
6127927
6128334
6128350
6128414
6128538
6129463
6129755
6129823
6130419
6130520
6130699
6131096
6131116
6131679
6131734
6132368
6132492
6132766
6133222
6133531
6133645
6133740
6134018
6134379
6134461
6134474
6134770
6134792
6135469
6135810
6135961
6137058
6137068
6138024
6138675
6139848
6139935
6139957
6141120
6141876
6142959
6143001
6143164
6144386
6144837
6144868
6145920
6146030
6146056
6146353
6146356
6147592
6148007
6148232
6148857
6149053
6149061
6149063
6149600
6149842
6150764
6150774
6151055
6151536
6151606
6151732
6151739
6151958
6152021
6152370
6152423
6152754
6152910
6152941
6153231
6154678
6154952
6155490
6155732
6155881
6156173
6156283
6156558
6157660
6158076
6158624
6158661
6159095
6159220
6159225
6159736
6160007
6160241
6160376
6160543
6161287
6161539
6161612
6161768
6162244
6162524
6163313
6163359
6163903
6164542
6164824
6165128
6165179
6165513
6166472
6166821
6167107
6167258
6167315
6167407
6167763
6167798
6168020
6168338
6168577
6168647
6168706
6170230
6170389
6170756
6170809
6171327
6171866
6172151
6172354
6172596
6172744
6172853
6173037
6173214
6173257
6173286
6173833
6173856
6173893
6174126
6174556
6174667
6175752
6176876
6176912
6177165
6177668
6178317
6178358
6178507
6178562
6179807
6179816
6179828
6180409
6180779
6182127
6182310
6182504
6183185
6183482
6183694
6183833
6184655
6184790
6185335
6185575
6185805
6186834
6187027
6187611
6188020
6188367
6188474
6188981
6189222
6189432
6189439
6190396
6192910
6192919
6192935
6193213
6193295
6193738
6194684
6195053
6195100
6196343
6196880
6196980
6197042
6197355
6198234
6198631
6198974
6199599
6200108
6200268
6200308
6200500
6201107
6201217
6201614
6201722
6201897
6202032
6202698
6202773
6203131
6203279
6203498
6203513
6203541
6204180
6204252
6204825
6205560
6205565
6206240
6206602
6206852
6206980
6207000
6207724
6208056
6208250
6208990
6209083
6209276
6209289
6209388
6209578
6210054
6210339
6210383
6210971
6211359
6211884
6212401
6212714
6213344
6213400
6213437
6213486
6213516
6213941
6213950
6214293
6214303
6215100
6215562
6215845
6215978
6216045
6217555
6217707
6218188
6218680
6218953
6219061
6219132
6219134
6219155
6219659
6219773
6219971
6220245
6221211
6221375
6221668
6222641
6224048
6224102
6224427
6225547
6225901
6225974
6225996
6226195
6226419
6226539
6226608
6226616
6227607
6228085
6228785
6229408
6230036
6230048
6230049
6230343
6230467
6230729
6231334
6231506
6231605
6231919
6232085
6232994
6233165
6233245
6233327
6233341
6233389
6233473
6233476
6233718
6234393
6234395
6234672
6234830
6235026
6235391
6235883
6236191
6236458
6236712
6236743
6236807
6236892
6236990
6237768
6238105
6238213
6238347
6238388
6238394
6239064
6239072
6239895
6240388
6240579
6241734
6241736
6242189
6243098
6243424
6243905
6244809
6245089
6245350
6245519
6245998
6246200
6246345
6246675
6246992
6247495
6247714
6247731
6247894
6248083
6248090
6248100
6248314
6248690
6248999
6249008
6249227
6249345
6249516
6249923
6250482
6250873
6251073
6251488
6252153
6252658
6252973
6253258
6253311
6253312
6254105
6254542
6254736
6256108
6256172
6256637
6256812
6256967
6257735
6258035
6258075
6258080
6258084
6258089
6258185
6258324
6259044
6259893
6260402
6260458
6260781
6261207
6261283
6261522
6261613
6262332
6262717
6262740
6262804
6263322
6263821
6264006
6264252
6264419
6264624
6264673
6264689
6265792
6266733
6266888
6266946
6267722
6267787
6268158
6268218
6268343
6268587
6269190
6269612
6269812
6270290
6270495
6270523
6270637
6270962
6271041
6271605
6271937
6272394
6272840
6272895
6275255
6277098
6277116
6277117
6277140
6278018
6278200
6278379
6278901
6279009
6279113
6279119
6279183
6280451
6280457
6280544
6280727
6280782
6280952
6281602
6281911
6282738
6282778
6283153
6283170
6283651
6283912
6283920
6283921
6283992
6284197
6284341
6285293
6285452
6285571
6285767
6286165
6286167
6286373
6286720
6286762
6286763
6287280
6287301
6287337
6287345
6287659
6287797
6288629
6289122
6289537
6289635
6290131
6290429
6290546
6290641
6290690
6291192
6292270
6292378
6292437
6292511
6292692
6292974
6293147
6293158
6293611
6293926
6294206
6294338
6294385
6295317
6295461
6295675
6296025
6296026
6296658
6297628
6297799
6298257
6298284
6299020
6299063
6299078
6299615
6299620
6299757
6302682
6302875
6302895
6303064
6303322
6304321
6305046
6305373
6305406
6305569
6305614
6306402
6306623
6306660
6308353
6308580
6308842
6309083
6309454
6310215
6310620
6310621
6310642
6310697
6311278
6311484
6312404
6312435
6312441
6312454
6312455
6313102
6313841
6314820
6315717
6315720
6316264
6316506
6316607
6317470
6317627
6317758
6318186
6319205
6319228
6319464
6320510
6320597
6320656
6321133
6321878
6321938
6321991
6322110
6322216
6322515
6322562
6324191
6324434
6324908
6325800
6326954
6327047
6327050
6327052
6327242
6327336
6327418
6327795
6327915
6327999
6328181
6328214
6328324
6328518
6328712
6328791
6328885
6329738
6330071
6330363
6330369
6330757
6330832
6330926
6331158
6331164
6331181
6331246
6331674
6331761
6331899
6332367
6333045
6334441
6335953
6335960
6336093
6336364
6336906
6336934
6336935
6337758
6337998
6338523
6338712
6338746
6338790
6339757
6339775
6340066
6340366
6340589
6340593
6340975
6341017
6341018
6341272
6341307
6341741
6342055
6342250
6342665
6342885
6343224
6343476
6343481
6343517
6344041
6344208
6345377
6345729
6345765
6345854
6345920
6346072
6346092
6346984
6347256
6347385
6347826
6347998
6348189
6348978
6349471
6349837
6350071
6350158
6350231
6352527
6353388
6353754
6353817
6353948
6354154
6354646
6355239
6355431
6356063
6356265
6356359
6356949
6357008
6357491
6357662
6358099
6358258
6358502
6359258
6359692
6359770
6360114
6360208
6360219
6360390
6360397
6360745
6361966
6362002
6362728
6363338
6363489
6363933
6363956
6364168
6364552
6364839
6364841
6364872
6364888
6365218
6365367
6365874
6366758
6366918
6367699
6367929
6368005
6368144
6368285
6368298
6368301
6368307
6368314
6368561
6368802
6368803
6369816
6369838
6369895
6370490
6370841
6370936
6371606
6371918
6371952
6371964
6372252
6372281
6372494
6372812
6373644
6373707
6373867
6374300
6374478
6374826
6375076
6375615
6375673
6375826
6375902
6375905
6375910
6375914
6376035
6377142
6377440
6377845
6377894
6377958
6378009
6378014
6378420
6379012
6379157
6379301
6379317
6379392
6379736
6379883
6381036
6381350
6382975
6383139
6383461
6383462
6383519
6384046
6384337
6384712
6385283
6385295
6385476
6385505
6385739
6386031
6386048
6386392
6386828
6387093
6387400
6387650
6387883
6388232
6388240
6389895
6390625
6390923
6391011
6391038
6391048
6391251
6391366
6391938
6392651
6393661
6393700
6393911
6394998
6395208
6396070
6396080
6396224
6397242
6397675
6397684
6397850
6398067
6398105
6398197
6398779
6398910
6398960
6399122
6399388
6400443
6400758
6400974
6400981
6402216
6402251
6402377
6402764
6402771
6402917
6403097
6403377
6403609
6403982
6404325
6404429
6404614
6404908
6405076
6405195
6406467
6406519
6406915
6407737
6407775
6407812
6409341
6409677
6409700
6409737
6410112
6411296
6411494
6411904
6411970
6412126
6412136
6412144
6413204
6413240
6414152
6414245
6414475
6414753
6415602
6416277
6416356
6416475
6416537
6416959
6418337
6418417
6419451
6419644
6419661
6419671
6419681
6420177
6420448
6420680
6421042
6421057
6421080
6421214
6421583
6422008
6422074
6422240
6422426
6422479
6422858
6423074
6423085
6423089
6424346
6424515
6424710
6424885
6425395
6425822
6425898
6425911
6426749
6427086
6427264
6427314
6427346
6428336
6428483
6428489
6428515
6428550
6428810
6429027
6429857
6429949
6430227
6430268
6430437
6430477
6430525
6430766
6431039
6431217
6432122
6432436
6432723
6432932
6433312
6434029
6434998
6435027
6435229
6435370
6435411
6436067
6436453
6436458
6436721
6436872
6437018
6437109
6437316
6437692
6438498
6439049
6439230
6439251
6439415
6439428
6439487
6440088
6440125
6440138
6441272
6441577
6442298
6442460
6442791
6443777
6444716
6444993
6445904
6445939
6445984
6446430
6447451
6447504
6447587
6448515
6448785
6449393
6449785
6449927
6450938
6451027
6452120
6452123
6452165
6452179
6452682
6452941
6452977
6453205
6453634
6454283
6454336
6454590
6454765
6455001
6455002
6455264
6455850
6456867
6457494
6458145
6458151
6458405
6458924
6459378
6459926
6459933
6461239
6461305
6461320
6461363
6461364
6461508
6462169
6462656
6462765
6463310
6463311
6463881
6463931
6464197
6464541
6464649
6464943
6465443
6465624
6466035
6466214
6466298
6466412
6466466
6466822
6467933
6468215
6468231
6468266
6468273
6468554
6468568
6470171
6470520
6471233
6471275
6471651
6471673
6471684
6471713
6471812
6472003
6472167
6472634
6472659
6473069
6473075
6473608
6473639
6473802
6473869
6473921
6474124
6475228
6475244
6475436
6475492
6475725
6476519
6476522
6476810
6476927
6477237
6478239
6478763
6478766
6478793
6478804
6480536
6480743
6481019
6481282
6481910
6482142
6482173
6482198
6483507
6484118
6484346
6484574
6484944
6485173
6485244
6485494
6486215
6486769
6487256
6487507
6487535
6487644
6488408
6488525
6488633
6488654
6488681
6488695
6489542
6489854
6490696
6490722
6490882
6491034
6491143
6491223
6491326
6491589
6491661
6491664
6491691
6491701
6492297
6492979
6493605
6493608
6494022
6494487
6494518
6494858
6494877
6494890
6495323
6495599
6496301
6496752
6496809
6496847
6496993
6497348
6497368
6497449
6497659
6497696
6497715
6497735
6497845
6497848
6497851
6498321
6498720
6498959
6499167
6499365
6499861
6500142
6500169
6500608
6501049
6501073
6501565
6501807
6502917
6503232
6503239
6503271
6503381
6503413
6504530
6505131
6505135
6505172
6505359
6506018
6506149
6506178
6506605
6506976
6507618
6508362
6508815
6508828
6508871
6509168
6510175
6510459
6510600
6510852
6511459
6511480
6511496
6511528
6511694
6511809
6512517
6512782
6512987
6513290
6514140
6514244
6514268
6514273
6514295
6514450
6514492
6514895
6514946
6515031
6515262
6515273
6515313
6516220
6516483
6516524
6517433
6517782
6517783
6517865
6518416
6519053
6519487
6519807
6520008
6520196
6520929
6521235
6521246
6521865
6522101
6522510
6522737
6522906
6523147
6523218
6523321
6523408
6523421
6523440
6523690
6524307
6525648
6526130
6526336
6526623
6526873
6527324
6527783
6528784
6529308
6529880
6530111
6530722
6530810
6530881
6530917
6531135
6531577
6531936
6532017
6532152
6532258
6532959
6532961
6533750
6533757
6533810
6535076
6535147
6536666
6537252
6537266
6537288
6537294
6537311
6537313
6537663
6538413
6538612
6538617
6539063
6539064
6539163
6539323
6539393
6539422
6539430
6539968
6540144
6540366
6540722
6540819
6540937
6541010
6541617
6542863
6542972
6543235
6543299
6543444
6543871
6544173
6544174
6544238
6544484
6544658
6544757
6544863
6544930
6545216
6546169
6546364
6546635
6546883
6547072
6547093
6547167
6547314
6547395
6547432
6547604
6548080
6549294
6549300
6549396
6549544
6550345
6550680
6550840
6550902
6550917
6550991
6551276
6551283
6551341
6551342
6552303
6552550
6552725
6552731
6552815
6552914
6553142
6553607
6553612
6553778
6553880
6553991
6553992
6554711
6554791
6554798
6554814
6554842
6555391
6555817
6556020
6556382
6556450
6556639
6556695
6556904
6556966
6557365
6557456
6557624
6558399
6558405
6558571
6558718
6559423
6559934
6559958
6560471
6560943
6561032
6561190
6561235
6561788
6561976
6561977
6561999
6562024
6562055
6562299
6562611
6562873
6563048
6563491
6564121
6564275
6564406
6564412
6564650
6564804
6564858
6564975
6565509
6565514
6565554
6565567
6565588
6565591
6565594
6565707
6565909
6565960
6566850
6567077
6567438
6567869
6567905
6568002
6568235
6568245
6569095
6569101
6569102
6569103
6569108
6569169
6569184
6569329
6570130
6570495
6570602
6570624
6570892
6570943
6571255
6572078
6572170
6572293
6572349
6572544
6572555
6572588
6572613
6572813
6572824
6573039
6573052
6573096
6573496
6573898
6574305
6574981
6575501
6575514
6575908
6575934
6575959
6575967
6575993
6575995
6575996
6575997
6576732
6577516
6577702
6578428
6579246
6579554
6579723
6580086
6580990
6581222
6581374
6581403
6581594
6582309
6582403
6582409
6582460
6582919
6583121
6583124
6583879
6584336
6584385
6584628
6584644
6584831
6584934
6585206
6585396
6585437
6585660
6585683
6585704
6585758
6586359
6586573
6587750
6588280
6588523
6588713
6588727
6588750
6588837
6589207
6589212
6589583
6590676
6590910
6590944
6591123
6591125
6591138
6591652
6591693
6591834
6592004
6592183
6592511
6592549
6592595
6592607
6593569
6593916
6594448
6594601
6594647
6594933
6595422
6595933
6595955
6596012
6596153
6596334
6596393
6596494
6596832
6596972
6597454
6597459
6597460
6597500
6597946
6597954
6598264
6598352
6598604
6599296
6599307
6599331
6599394
6599549
6599958
6600134
6600175
6600466
6600968
6600969
6600997
6601032
6601705
6601768
6601896
6602149
6602193
6602202
6602229
6602272
6602295
6602400
6602529
6602669
6602670
6602911
6602955
6603040
6603995
6604019
6604630
6604874
6605103
6605118
6605200
6605201
6605213
6606165
6606511
6606515
6606521
6606938
6607128
6607376
6607446
6607658
6607685
6607762
6608255
6608551
6608688
6609031
6609081
6609424
6609793
6609979
6610070
6610830
6610979
6611212
6611838
6611979
6611988
6612176
6612418
6612462
6612931
6613280
6613282
6613570
6614447
6615021
6615079
6615429
6615430
6615667
6615679
6615937
6616362
6616402
6616404
6616442
6616606
6616689
6616819
6616897
6617062
6617542
6618143
6618162
6618578
6618882
6618916
6618934
6619337
6619549
6619714
6619888
6620115
6620127
6620128
6620195
6620591
6620797
6621078
6621504
6622008
6622311
6622324
6622508
6622542
6622980
6623228
6623436
6623510
6623701
6623920
6624006
6624358
6624411
6624794
6624873
6625310
6625870
6625952
6625955
6626005
6626048
6626342
6626445
6626830
6626907
6626918
6626922
6626925
6626937
6627210
6627241
6627876
6628382
6628764
6628976
6629964
6629983
6629994
6630929
6632042
6632083
6632200
6632214
6632238
6632434
6632501
6632526
6632675
6633396
6633688
6633869
6633905
6634622
6634750
6634881
6635030
6635069
6635083
6635173
6635885
6636201
6636326
6636676
6636754
6636829
6636872
6637475
6637711
6637794
6637882
6638160
6638235
6638245
6638288
6639247
6639411
6639509
6639757
6639949
6640226
6640240
6641443
6641546
6641591
6641834
6642513
6642682
6642939
6643024
6643299
6643317
6643731
6643751
6643798
6644066
6644312
6644384
6645067
6645190
6645196
6645220
6645327
6645368
6646254
6646864
6647149
6647296
6647585
6647986
6648305
6648343
6648581
6648741
6648826
6648877
6649086
6649386
6649841
6650622
6650927
6650951
6650962
6650967
6651003
6651249
6651290
6651514
6651981
6651982
6652454
6652488
6652514
6652775
6653618
6654012
6654049
6654624
6654974
6655040
6655096
6655207
6655260
6655440
6655689
6656113
6656202
6656220
6656409
6657144
6657236
6657320
6657552
6657739
6657741
6658146
6658276
6658357
6658436
6658680
6658806
6658954
6659552
6659866
6659977
6659998
6659999
6660021
6660024
6660274
6660311
6660911
6660966
6661002
6661161
6661465
6661509
6662034
6662035
6662054
6662199
6662439
6662553
6663567
6663598
6663600
6663602
6663613
6663614
6663739
6663910
6664604
6664706
6664867
6664913
6664966
6664995
6665089
6665373
6665385
6665450
6666486
6666574
6666832
6666847
6666855
6666978
6667041
6667050
6667273
6667474
6667808
6668824
6669087
6669238
6669954
6669994
6671340
6671531
6671581
6671624
6672172
6673015
6673046
6673062
6673064
6673080
6673082
6673088
6673202
6673337
6673358
6673360
6674030
6674289
6674690
6674992
6675411
6675434
6675801
6675998
6676530
6676536
6676659
6676682
6676693
6676816
6677852
6678068
6678413
6678500
6678600
6678648
6678751
6678892
6679000
6679433
6679829
6679902
6679921
6679980
6680731
6680735
6680855
6680961
6680972
6681003
6681226
6681250
6681531
6681960
6682513
6682550
6682751
6683251
6683423
6683516
6683517
6683546
6683933
6683978
6684053
6684090
6684091
6684106
6684129
6684427
6684513
6684516
6685319
6685371
6685632
6685645
6685646
6685652
6685674
6685898
6686003
6686155
6687403
6687407
6687635
6688150
6688307
6688652
6688910
6689079
6689120
6689146
6689234
6689709
6689941
6690005
6690159
6690397
6690963
6690974
6691346
6691707
6691849
6691928
6691986
6692230
6692461
6692782
6693440
6693442
6693927
6694160
6694177
6694974
6695317
6695585
6695609
6695639
6695812
6695813
6695862
6695867
6695872
6695915
6696024
6696045
6696813
6696945
6697603
6697655
6697658
6697701
6697876
6698619
6699177
6699194
6699235
6699242
6699529
6699871
6700116
6700340
6700439
6701361
6701554
6701556
6701927
6701930
6702213
6702572
6702782
6702798
6702808
6702834
6704013
6704390
6704445
6704671
6704870
6704925
6704954
6705389
6706053
6706297
6706408
6707043
6707554
6708049
6708066
6708145
6708221
6708358
6708572
6708864
6709058
6709331
6709444
6709550
6709663
6709676
6709725
6709861
6710299
6710574
6710588
6710749
6711672
6711907
6712083
6712833
6712837
6712889
6712912
6713152
6714385
6714839
6714879
6714907
6715518
6716070
6716166
6716183
6716271
6716588
6716805
6716830
6717139
6718039
6718580
6719017
6719763
6719769
6719774
6719777
6719804
6719807
6719983
6721337
6721585
6721767
6721851
6721975
6722635
6722872
6723071
6723401
6724113
6724125
6724180
6724303
6725078
6725289
6725412
6725956
6726403
6726666
6726701
6726705
6726712
6726918
6727071
6727535
6727818
6728317
6728682
6728713
6728898
6728982
6729669
6730020
6730102
6730316
6730501
6730777
6730863
6730876
6730884
6730903
6731309
6731524
6731713
6732451
6732619
6732930
6733027
6733440
6733455
6733486
6733507
6733819
6734661
6734663
6734957
6735257
6735459
6735497
6735601
6735794
6735799
6735801
6736289
6736360
6736496
6736510
6736537
6736799
6736835
6736956
6736957
6737179
6738318
6738424
6739001
6739112
6739982
6740059
6740070
6740074
6740089
6740311
6740344
6740518
6740522
6740744
6741267
6741365
6742092
6742330
6742419
6742636
6742671
6743029
6743169
6743170
6743184
6743185
6743219
6743222
6743229
6743245
6743254
6743278
6743430
6744223
6744350
6745433
6745672
6745768
6746274
6746283
6746391
6746408
6746423
6746424
6746442
6746457
6746702
6746707
6746775
6747557
6748254
6748276
6749034
6749414
6749510
6749585
6749589
6749621
6749625
6749740
6749876
6749902
6750053
6750971
6751033
6751351
6751455
6751954
6752387
6752803
